ticket_id,customer_id,agent_id,region,department,priority,status,created_at,first_response_at,resolved_at,source
TKT0889,CUST0201,AGT010,southeast,TECHNICAL,low,pending,2023-08-19 22:00:00,2023-08-19 22:23:00,2023-08-20 22:00:00,helpdesk
TKT0890,CUST0201,AGT003,SOUTHWEST,RETURNS,high,pending,2023-12-12 13:00:00,2023-12-12 15:11:00,2023-12-14 11:00:00,crm
TKT0891,CUST0298,AGT028,southeast,BILLING,high,resolved,2024-12-18 17:00:00,2024-12-18 18:50:00,2024-12-19 07:00:00,crm
TKT0892,CUST0075,AGT007,SOUTHEAST,TECHNICAL,low,resolved,2024-08-14 04:00:00,2024-08-14 06:03:00,2024-08-17 23:00:00,crm
TKT0893,CUST0087,AGT030,NORTHEAST,BILLING,high,resolved,2024-11-25 04:00:00,2024-11-25 05:46:00,2024-11-27 12:00:00,crm
TKT0894,CUST0223,AGT005,northeast,ACCOUNT,medium,open,2023-02-23 03:00:00,2023-02-23 05:21:00,2023-02-26 16:00:00,crm
TKT0895,CUST0089,AGT021,northeast,ACCOUNT,low,resolved,2023-09-04 12:00:00,2023-09-04 14:15:00,2023-09-06 04:00:00,helpdesk
TKT0896,CUST0062,AGT004,NORTHEAST,BILLING,urgent,pending,2023-10-09 20:00:00,2023-10-09 22:57:00,2023-10-12 06:00:00,crm
TKT0897,CUST0049,AGT026,SOUTHWEST,TECHNICAL,urgent,resolved,2023-01-24 18:00:00,2023-01-24 20:36:00,2023-01-27 21:00:00,helpdesk
TKT0898,CUST0276,AGT006,WEST,BILLING,urgent,pending,2023-11-02 18:00:00,2023-11-02 18:42:00,2023-11-03 08:00:00,helpdesk
TKT0899,CUST0064,AGT025,southeast,TECHNICAL,low,open,2023-03-07 16:00:00,2023-03-07 18:39:00,2023-03-10 14:00:00,crm
TKT0900,CUST0066,AGT019,SOUTHEAST,TECHNICAL,low,pending,2023-01-06 17:00:00,2023-01-06 19:04:00,2023-01-08 11:00:00,helpdesk
TKT0901,CUST0279,AGT006,WEST,BILLING,medium,resolved,2023-02-05 02:00:00,2023-02-05 02:41:00,2023-02-07 20:00:00,crm
TKT0902,CUST0296,AGT016,northeast,RETURNS,high,pending,2024-06-15 09:00:00,2024-06-15 11:58:00,2024-06-18 07:00:00,crm
TKT0903,CUST0097,AGT005,MIDWEST,TECHNICAL,medium,pending,2024-12-05 03:00:00,2024-12-05 05:59:00,2024-12-05 10:00:00,crm
TKT0904,CUST0217,AGT003,SOUTHWEST,RETURNS,high,resolved,2024-08-28 11:00:00,2024-08-28 12:21:00,2024-08-29 05:00:00,crm
TKT0905,CUST0074,AGT018,SOUTHEAST,BILLING,high,pending,2024-02-14 14:00:00,2024-02-14 14:31:00,2024-02-16 00:00:00,crm
TKT0906,CUST0084,AGT014,southeast,TECHNICAL,high,resolved,2024-01-17 18:00:00,2024-01-17 20:58:00,2024-01-21 06:00:00,helpdesk
TKT0907,CUST0273,AGT004,northeast,SHIPPING,urgent,open,2023-01-27 19:00:00,2023-01-27 20:13:00,2023-01-28 06:00:00,helpdesk
TKT0908,CUST0075,AGT028,southeast,TECHNICAL,high,open,2024-10-17 02:00:00,2024-10-17 03:42:00,2024-10-18 22:00:00,crm
TKT0909,CUST0064,AGT006,SOUTHWEST,RETURNS,urgent,open,2024-01-22 07:00:00,2024-01-22 08:46:00,2024-01-22 22:00:00,helpdesk
TKT0910,CUST0051,AGT029,NORTHEAST,TECHNICAL,high,resolved,2024-12-18 18:00:00,2024-12-18 19:22:00,2024-12-21 18:00:00,crm
TKT0911,CUST0207,AGT016,SOUTHWEST,TECHNICAL,high,open,2023-12-20 23:00:00,2023-12-21 01:26:00,2023-12-23 23:00:00,crm
TKT0912,CUST0137,AGT002,northeast,RETURNS,medium,pending,2024-11-04 04:00:00,2024-11-04 04:46:00,2024-11-06 06:00:00,helpdesk
TKT0913,CUST0240,AGT017,MIDWEST,RETURNS,urgent,pending,2024-12-24 14:00:00,2024-12-24 14:56:00,2024-12-27 00:00:00,crm
TKT0914,CUST0161,AGT028,NORTHEAST,BILLING,low,pending,2023-11-09 20:00:00,2023-11-09 20:32:00,2023-11-11 13:00:00,crm
TKT0915,CUST0147,AGT018,WEST,BILLING,urgent,pending,2023-04-06 05:00:00,2023-04-06 07:37:00,,crm
TKT0916,CUST0273,AGT023,NORTHEAST,ACCOUNT,low,pending,2024-05-06 15:00:00,2024-05-06 17:21:00,2024-05-10 08:00:00,crm
TKT0917,CUST0177,AGT008,northeast,SHIPPING,low,pending,2023-01-08 22:00:00,2023-01-08 23:58:00,2023-01-12 17:00:00,helpdesk
TKT0918,CUST0188,AGT027,SOUTHEAST,SHIPPING,high,open,2023-06-22 21:00:00,2023-06-22 23:24:00,2023-06-24 03:00:00,helpdesk
TKT0919,CUST0174,AGT030,northeast,TECHNICAL,low,resolved,2024-05-22 12:00:00,2024-05-22 12:53:00,2024-05-24 13:00:00,helpdesk
TKT0920,CUST0292,AGT013,SOUTHEAST,RETURNS,low,resolved,2024-05-09 09:00:00,2024-05-09 10:17:00,,helpdesk
TKT0921,CUST0153,AGT012,NORTHEAST,BILLING,high,pending,2023-02-28 11:00:00,2023-02-28 11:11:00,2023-03-03 19:00:00,crm
TKT0922,CUST0102,AGT003,SOUTHWEST,SHIPPING,medium,resolved,2024-02-16 11:00:00,2024-02-16 11:12:00,2024-02-17 01:00:00,crm
TKT0923,CUST0241,AGT013,MIDWEST,RETURNS,high,resolved,2024-05-14 00:00:00,2024-05-14 00:49:00,2024-05-17 14:00:00,crm
TKT0924,CUST0225,AGT006,SOUTHEAST,RETURNS,urgent,open,2024-07-03 08:00:00,2024-07-03 08:37:00,2024-07-05 18:00:00,helpdesk
TKT0925,CUST0069,AGT013,WEST,RETURNS,low,open,2024-12-27 06:00:00,2024-12-27 06:38:00,2024-12-28 08:00:00,crm
TKT0926,CUST0282,AGT016,southeast,TECHNICAL,high,resolved,2024-05-05 21:00:00,2024-05-05 22:18:00,2024-05-06 14:00:00,helpdesk
TKT0927,CUST0177,AGT017,NORTHEAST,TECHNICAL,low,pending,2023-05-15 03:00:00,2023-05-15 03:37:00,2023-05-15 07:00:00,helpdesk
TKT0928,CUST0145,AGT016,NORTHEAST,ACCOUNT,medium,pending,2024-03-15 19:00:00,2024-03-15 19:12:00,2024-03-18 04:00:00,crm
TKT0929,CUST0135,AGT023,SOUTHEAST,ACCOUNT,medium,resolved,2024-06-07 05:00:00,2024-06-07 06:13:00,2024-06-08 18:00:00,crm
TKT0930,CUST0077,AGT008,NORTHEAST,TECHNICAL,urgent,open,2024-12-18 23:00:00,2024-12-19 01:18:00,2024-12-22 07:00:00,helpdesk
TKT0931,CUST0047,AGT028,NORTHEAST,ACCOUNT,urgent,pending,2023-07-16 04:00:00,2023-07-16 05:59:00,2023-07-16 08:00:00,helpdesk
TKT0932,CUST0246,AGT002,SOUTHWEST,ACCOUNT,low,resolved,2024-12-17 20:00:00,2024-12-17 21:09:00,2024-12-19 02:00:00,crm
TKT0933,CUST0127,AGT011,NORTHEAST,TECHNICAL,low,open,2023-10-03 11:00:00,2023-10-03 12:21:00,2023-10-05 09:00:00,crm
TKT0934,CUST0144,AGT030,SOUTHWEST,BILLING,urgent,open,2024-11-07 23:00:00,2024-11-08 00:32:00,2024-11-09 04:00:00,helpdesk
TKT0935,CUST0007,AGT022,SOUTHWEST,TECHNICAL,high,resolved,2024-05-18 11:00:00,2024-05-18 12:35:00,2024-05-20 03:00:00,helpdesk
TKT0936,CUST0142,AGT007,SOUTHWEST,ACCOUNT,low,open,2024-08-26 16:00:00,2024-08-26 18:44:00,2024-08-28 17:00:00,crm
TKT0937,CUST0098,AGT007,northeast,ACCOUNT,low,open,2024-10-06 23:00:00,2024-10-07 01:44:00,,helpdesk
TKT0938,CUST0079,AGT002,SOUTHEAST,TECHNICAL,urgent,pending,2023-11-05 23:00:00,2023-11-06 01:11:00,2023-11-07 02:00:00,helpdesk
TKT0939,CUST0061,AGT030,WEST,BILLING,urgent,resolved,2024-07-27 11:00:00,2024-07-27 12:43:00,2024-07-29 22:00:00,crm
TKT0940,CUST0149,AGT002,SOUTHWEST,BILLING,medium,pending,2023-06-20 19:00:00,2023-06-20 20:20:00,2023-06-24 14:00:00,helpdesk
TKT0941,CUST0085,AGT015,southeast,SHIPPING,urgent,pending,2024-05-21 21:00:00,2024-05-21 23:26:00,2024-05-24 16:00:00,helpdesk
TKT0942,CUST0082,AGT019,SOUTHEAST,SHIPPING,low,pending,2024-02-15 19:00:00,2024-02-15 20:19:00,2024-02-16 23:00:00,helpdesk
TKT0943,CUST0113,AGT010,northeast,RETURNS,low,open,2024-05-30 22:00:00,2024-05-31 00:24:00,2024-06-01 09:00:00,crm
TKT0944,CUST0076,AGT029,MIDWEST,TECHNICAL,high,open,2023-02-16 17:00:00,2023-02-16 18:10:00,,crm
TKT0945,CUST0189,AGT011,NORTHEAST,SHIPPING,high,pending,2023-08-04 17:00:00,2023-08-04 17:39:00,2023-08-04 19:00:00,crm
TKT0946,CUST0006,AGT027,MIDWEST,TECHNICAL,high,open,2024-02-23 19:00:00,2024-02-23 20:25:00,2024-02-25 14:00:00,helpdesk
TKT0947,CUST0196,AGT021,MIDWEST,SHIPPING,medium,resolved,2023-01-17 17:00:00,2023-01-17 19:58:00,2023-01-20 21:00:00,crm
TKT0948,CUST0203,AGT005,WEST,TECHNICAL,urgent,resolved,2023-11-29 08:00:00,2023-11-29 09:02:00,2023-12-02 12:00:00,crm
TKT0949,CUST0091,AGT007,SOUTHWEST,ACCOUNT,medium,pending,2024-05-05 02:00:00,2024-05-05 04:16:00,2024-05-06 03:00:00,helpdesk
TKT0950,CUST0097,AGT003,SOUTHEAST,BILLING,urgent,open,2023-01-22 09:00:00,2023-01-22 09:51:00,2023-01-23 09:00:00,helpdesk
TKT0951,CUST0007,AGT020,NORTHEAST,ACCOUNT,urgent,open,2024-10-22 12:00:00,2024-10-22 12:35:00,2024-10-26 10:00:00,crm
TKT0952,CUST0043,AGT009,SOUTHEAST,SHIPPING,low,open,2023-01-14 20:00:00,2023-01-14 20:21:00,2023-01-15 14:00:00,crm
TKT0953,CUST0072,AGT016,southeast,SHIPPING,urgent,open,2024-07-09 23:00:00,2024-07-10 00:36:00,,helpdesk
TKT0954,CUST0137,AGT021,SOUTHWEST,BILLING,low,open,2023-12-06 15:00:00,2023-12-06 15:49:00,,crm
TKT0955,CUST0213,AGT005,NORTHEAST,TECHNICAL,low,open,2024-07-11 09:00:00,2024-07-11 09:36:00,2024-07-14 04:00:00,helpdesk
TKT0956,CUST0197,AGT022,northeast,BILLING,urgent,open,2024-01-30 04:00:00,2024-01-30 05:40:00,2024-02-02 17:00:00,crm
TKT0957,CUST0171,AGT004,MIDWEST,BILLING,low,pending,2023-08-18 03:00:00,2023-08-18 04:22:00,,crm
TKT0958,CUST0218,AGT005,northeast,RETURNS,high,resolved,2023-07-02 13:00:00,2023-07-02 15:25:00,2023-07-04 09:00:00,crm
TKT0959,CUST0040,AGT026,NORTHEAST,TECHNICAL,medium,resolved,2023-10-05 15:00:00,2023-10-05 17:59:00,2023-10-07 16:00:00,crm
TKT0960,CUST0219,AGT024,MIDWEST,TECHNICAL,low,resolved,2024-02-04 14:00:00,2024-02-04 16:12:00,2024-02-05 00:00:00,crm
TKT0961,CUST0247,AGT023,WEST,SHIPPING,high,open,2023-07-06 12:00:00,2023-07-06 13:40:00,2023-07-08 06:00:00,crm
TKT0962,CUST0253,AGT018,SOUTHWEST,TECHNICAL,urgent,open,2024-01-28 13:00:00,2024-01-28 15:30:00,2024-01-31 06:00:00,helpdesk
TKT0963,CUST0186,AGT001,SOUTHEAST,BILLING,high,pending,2024-06-23 18:00:00,2024-06-23 19:06:00,,helpdesk
TKT0964,CUST0072,AGT010,WEST,TECHNICAL,urgent,open,2023-05-17 03:00:00,2023-05-17 03:25:00,2023-05-19 01:00:00,crm
TKT0965,CUST0074,AGT013,northeast,BILLING,urgent,resolved,2023-08-18 01:00:00,2023-08-18 01:45:00,2023-08-18 18:00:00,crm
TKT0966,CUST0081,AGT001,SOUTHEAST,RETURNS,medium,open,2024-12-19 03:00:00,2024-12-19 05:59:00,,crm
TKT0967,CUST0094,AGT016,northeast,TECHNICAL,high,resolved,2023-03-20 00:00:00,2023-03-20 02:35:00,2023-03-22 07:00:00,helpdesk
TKT0968,CUST0057,AGT005,NORTHEAST,BILLING,medium,pending,2023-12-12 14:00:00,2023-12-12 16:55:00,,crm
TKT0969,CUST0233,AGT018,northeast,RETURNS,high,pending,2023-01-12 12:00:00,2023-01-12 13:58:00,2023-01-16 05:00:00,crm
TKT0970,CUST0065,AGT024,SOUTHEAST,ACCOUNT,low,open,2024-03-09 05:00:00,2024-03-09 06:19:00,2024-03-09 18:00:00,helpdesk
TKT0971,CUST0240,AGT016,MIDWEST,ACCOUNT,urgent,open,2023-07-08 23:00:00,2023-07-09 01:33:00,2023-07-12 06:00:00,crm
TKT0972,CUST0054,AGT003,MIDWEST,SHIPPING,high,open,2024-01-16 20:00:00,2024-01-16 21:58:00,2024-01-17 22:00:00,crm
TKT0973,CUST0006,AGT025,MIDWEST,TECHNICAL,medium,pending,2023-10-16 05:00:00,2023-10-16 07:28:00,,crm
TKT0974,CUST0289,AGT026,WEST,BILLING,low,resolved,2023-09-04 08:00:00,2023-09-04 08:31:00,2023-09-07 10:00:00,crm
TKT0975,CUST0257,AGT007,MIDWEST,ACCOUNT,high,open,2023-11-13 00:00:00,2023-11-13 01:41:00,2023-11-14 14:00:00,crm
TKT0976,CUST0077,AGT001,SOUTHWEST,ACCOUNT,urgent,pending,2023-12-06 13:00:00,2023-12-06 15:18:00,2023-12-07 03:00:00,crm
TKT0977,CUST0048,AGT023,SOUTHEAST,TECHNICAL,medium,pending,2023-10-25 05:00:00,2023-10-25 05:48:00,2023-10-28 22:00:00,crm
TKT0978,CUST0175,AGT015,southeast,TECHNICAL,high,resolved,2024-05-28 16:00:00,2024-05-28 18:45:00,2024-06-01 05:00:00,helpdesk
TKT0979,CUST0199,AGT008,SOUTHEAST,SHIPPING,low,open,2024-09-30 13:00:00,2024-09-30 13:20:00,2024-10-04 10:00:00,helpdesk
TKT0980,CUST0045,AGT016,NORTHEAST,ACCOUNT,high,open,2023-04-10 00:00:00,2023-04-10 00:46:00,2023-04-11 17:00:00,helpdesk
TKT0981,CUST0046,AGT003,SOUTHEAST,ACCOUNT,high,resolved,2023-06-15 02:00:00,2023-06-15 03:21:00,2023-06-18 05:00:00,helpdesk
TKT0982,CUST0250,AGT002,MIDWEST,RETURNS,urgent,resolved,2024-03-28 20:00:00,2024-03-28 20:45:00,2024-03-29 13:00:00,crm
TKT0983,CUST0192,AGT003,northeast,ACCOUNT,urgent,resolved,2024-03-27 11:00:00,2024-03-27 13:21:00,2024-03-30 20:00:00,crm
TKT0984,CUST0288,AGT001,SOUTHEAST,BILLING,high,resolved,2024-09-27 20:00:00,2024-09-27 20:24:00,2024-10-01 20:00:00,crm
TKT0985,CUST0237,AGT022,NORTHEAST,RETURNS,urgent,resolved,2024-08-06 12:00:00,2024-08-06 12:28:00,2024-08-07 18:00:00,helpdesk
TKT0986,CUST0204,AGT025,WEST,TECHNICAL,urgent,resolved,2023-04-22 02:00:00,2023-04-22 02:56:00,2023-04-26 01:00:00,crm
TKT0987,CUST0244,AGT004,MIDWEST,ACCOUNT,low,pending,2023-11-21 10:00:00,2023-11-21 12:44:00,2023-11-24 02:00:00,crm
TKT0988,CUST0017,AGT020,southeast,ACCOUNT,low,resolved,2024-04-26 04:00:00,2024-04-26 06:53:00,2024-04-27 09:00:00,helpdesk
TKT0989,CUST0217,AGT009,MIDWEST,TECHNICAL,low,open,2024-04-29 06:00:00,2024-04-29 06:23:00,2024-04-30 11:00:00,crm
TKT0990,CUST0232,AGT028,WEST,SHIPPING,medium,pending,2023-10-08 12:00:00,2023-10-08 12:30:00,2023-10-10 04:00:00,helpdesk
TKT0991,CUST0153,AGT006,SOUTHEAST,RETURNS,urgent,resolved,2023-07-08 01:00:00,2023-07-08 01:33:00,2023-07-10 09:00:00,helpdesk
TKT0992,CUST0293,AGT013,southeast,BILLING,medium,open,2024-07-02 22:00:00,2024-07-02 22:51:00,2024-07-06 17:00:00,crm
TKT0993,CUST0235,AGT030,SOUTHEAST,ACCOUNT,high,open,2023-11-28 21:00:00,2023-11-28 22:31:00,2023-11-29 00:00:00,helpdesk
TKT0994,CUST0065,AGT021,WEST,SHIPPING,low,open,2023-09-27 16:00:00,2023-09-27 16:10:00,2023-09-30 03:00:00,crm
TKT0995,CUST0111,AGT012,SOUTHEAST,TECHNICAL,low,resolved,2023-07-12 13:00:00,2023-07-12 15:29:00,2023-07-13 12:00:00,helpdesk
TKT0996,CUST0064,AGT023,WEST,ACCOUNT,urgent,resolved,2023-01-17 09:00:00,2023-01-17 10:28:00,2023-01-20 03:00:00,helpdesk
TKT0997,CUST0172,AGT004,SOUTHEAST,ACCOUNT,urgent,resolved,2023-12-27 17:00:00,2023-12-27 18:59:00,2023-12-30 13:00:00,crm
TKT0998,CUST0146,AGT028,northeast,ACCOUNT,high,pending,2024-07-20 19:00:00,2024-07-20 19:51:00,2024-07-23 18:00:00,crm
TKT0999,CUST0211,AGT004,WEST,SHIPPING,low,pending,2023-03-31 03:00:00,2023-03-31 03:32:00,,helpdesk
TKT1000,CUST0216,AGT007,SOUTHEAST,ACCOUNT,urgent,open,2024-05-30 18:00:00,2024-05-30 18:18:00,2024-06-03 09:00:00,crm
